root,parent,child,parent version,child version,expected improvement
hypre,hypre,mpich,2.13.0,3.4.2,0.0
hypre,hypre,mpich,2.14.0,3.4.2,0.0
hypre,hypre,mpich,2.15.0,3.4.2,0.8473684210526315
hypre,hypre,mpich,2.15.1,3.4.2,0.0
hypre,hypre,mpich,2.16.0,3.4.2,0.0
hypre,hypre,mpich,2.17.0,3.4.2,1.1364705882352941
hypre,hypre,mpich,2.18.0,3.4.2,0.0
hypre,hypre,mpich,2.18.1,3.4.2,0.0
hypre,hypre,mpich,2.18.2,3.4.2,0.0
hypre,hypre,mpich,2.19.0,3.4.2,0.0
hypre,hypre,mpich,2.20.0,3.4.2,0.0
hypre,hypre,mpich,2.21.0,3.4.2,0.0
hypre,hypre,mpich,2.22.0,3.4.2,0.0
hypre,hypre,mpich,2.22.1,3.4.2,1.0
hypre,hypre,mpich,2.23.0,3.4.2,0.8927911275415897
hypre,hypre,mpich,develop,3.4.2,0.0
hypre,hypre,mpich,2.10.0b,develop,1.0
hypre,hypre,mpich,2.10.1,develop,0.0
hypre,hypre,mpich,2.11.1,develop,0.0
hypre,hypre,mpich,2.11.2,develop,1.063876651982379
hypre,hypre,mpich,2.12.1,develop,1.0
hypre,hypre,mpich,2.13.0,develop,1.098976109215017
hypre,hypre,mpich,2.14.0,develop,1.098976109215017
hypre,hypre,mpich,2.15.0,develop,0.9433593749999999
hypre,hypre,mpich,2.15.1,develop,0.0
hypre,hypre,mpich,2.16.0,develop,0.0
hypre,hypre,mpich,2.17.0,develop,0.0
hypre,hypre,mpich,2.18.0,develop,1.0
hypre,hypre,mpich,2.18.1,develop,0.0
hypre,hypre,mpich,2.18.2,develop,1.0
hypre,hypre,mpich,2.19.0,develop,1.063876651982379
hypre,hypre,mpich,2.20.0,develop,0.0
hypre,hypre,mpich,2.21.0,develop,1.0
hypre,hypre,mpich,2.22.0,develop,1.0
hypre,hypre,mpich,2.22.1,develop,0.0
hypre,hypre,mpich,2.23.0,develop,0.9433593749999999
hypre,hypre,mpich,develop,develop,0.0
hypre,mpich,libfabric,3.2,1.14.0,0.0
hypre,mpich,libfabric,3.2.1,1.14.0,0.0
hypre,mpich,libfabric,3.3,1.14.0,1.0251808972503618
hypre,mpich,libfabric,3.3.1,1.14.0,1.0448084054388134
hypre,mpich,libfabric,3.3.2,1.14.0,0.9691926345609067
hypre,mpich,libfabric,3.4,1.14.0,0.9673300788584304
hypre,mpich,libfabric,3.4.1,1.14.0,1.0323390019514915
hypre,mpich,libfabric,3.4.2,1.14.0,1.0
hypre,mpich,libfabric,develop,1.14.0,0.9852116267210608
hypre,mpich,libfabric,3.2,1.6.2,1.0
hypre,mpich,libfabric,3.2.1,1.6.2,0.960091743119266
hypre,mpich,libfabric,3.3,1.6.2,0.0
hypre,mpich,libfabric,3.3.1,1.6.2,0.0
hypre,mpich,libfabric,3.3.2,1.6.2,0.0
hypre,mpich,libfabric,3.4,1.6.2,0.0
hypre,mpich,libfabric,3.4.1,1.6.2,0.0
hypre,mpich,libfabric,3.4.2,1.6.2,0.0
hypre,mpich,libfabric,develop,1.6.2,0.0
hypre,hypre,openblas,2.10.0b,0.2.15,0.0
hypre,hypre,openblas,2.10.1,0.2.15,0.0
hypre,hypre,openblas,2.11.1,0.2.15,0.0
hypre,hypre,openblas,2.11.2,0.2.15,0.0
hypre,hypre,openblas,2.12.1,0.2.15,1.0
hypre,hypre,openblas,2.13.0,0.2.15,1.0
hypre,hypre,openblas,2.14.0,0.2.15,0.0
hypre,hypre,openblas,2.15.0,0.2.15,1.0373711340206186
hypre,hypre,openblas,2.15.1,0.2.15,0.0
hypre,hypre,openblas,2.16.0,0.2.15,0.0
hypre,hypre,openblas,2.17.0,0.2.15,1.0
hypre,hypre,openblas,2.18.0,0.2.15,1.098976109215017
hypre,hypre,openblas,2.18.1,0.2.15,0.0
hypre,hypre,openblas,2.18.2,0.2.15,1.0
hypre,hypre,openblas,2.19.0,0.2.15,0.0
hypre,hypre,openblas,2.20.0,0.2.15,0.0
hypre,hypre,openblas,2.21.0,0.2.15,0.0
hypre,hypre,openblas,2.22.0,0.2.15,0.0
hypre,hypre,openblas,2.22.1,0.2.15,0.0
hypre,hypre,openblas,2.23.0,0.2.15,0.0
hypre,hypre,openblas,develop,0.2.15,1.0
hypre,hypre,openblas,2.10.0b,0.2.16,1.0
hypre,hypre,openblas,2.10.1,0.2.16,0.0
hypre,hypre,openblas,2.11.1,0.2.16,1.0
hypre,hypre,openblas,2.11.2,0.2.16,1.0
hypre,hypre,openblas,2.12.1,0.2.16,1.0
hypre,hypre,openblas,2.13.0,0.2.16,1.098976109215017
hypre,hypre,openblas,2.14.0,0.2.16,0.0
hypre,hypre,openblas,2.15.0,0.2.16,0.0
hypre,hypre,openblas,2.15.1,0.2.16,1.0
hypre,hypre,openblas,2.16.0,0.2.16,0.0
hypre,hypre,openblas,2.17.0,0.2.16,1.1364705882352941
hypre,hypre,openblas,2.18.0,0.2.16,1.0
hypre,hypre,openblas,2.18.1,0.2.16,1.0
hypre,hypre,openblas,2.18.2,0.2.16,0.0
hypre,hypre,openblas,2.19.0,0.2.16,0.0
hypre,hypre,openblas,2.20.0,0.2.16,0.0
hypre,hypre,openblas,2.21.0,0.2.16,0.0
hypre,hypre,openblas,2.22.0,0.2.16,1.0
hypre,hypre,openblas,2.22.1,0.2.16,0.0
hypre,hypre,openblas,2.23.0,0.2.16,1.0373711340206186
hypre,hypre,openblas,develop,0.2.16,1.0
hypre,hypre,openblas,2.10.0b,0.2.17,0.0
hypre,hypre,openblas,2.10.1,0.2.17,1.0
hypre,hypre,openblas,2.11.1,0.2.17,0.0
hypre,hypre,openblas,2.11.2,0.2.17,0.0
hypre,hypre,openblas,2.12.1,0.2.17,0.0
hypre,hypre,openblas,2.13.0,0.2.17,1.0
hypre,hypre,openblas,2.14.0,0.2.17,0.0
hypre,hypre,openblas,2.15.0,0.2.17,1.0
hypre,hypre,openblas,2.15.1,0.2.17,1.098976109215017
hypre,hypre,openblas,2.16.0,0.2.17,0.0
hypre,hypre,openblas,2.17.0,0.2.17,1.0
hypre,hypre,openblas,2.18.0,0.2.17,0.0
hypre,hypre,openblas,2.18.1,0.2.17,1.0
hypre,hypre,openblas,2.18.2,0.2.17,0.0
hypre,hypre,openblas,2.19.0,0.2.17,0.0
hypre,hypre,openblas,2.20.0,0.2.17,1.0
hypre,hypre,openblas,2.21.0,0.2.17,1.0
hypre,hypre,openblas,2.22.0,0.2.17,0.0
hypre,hypre,openblas,2.22.1,0.2.17,0.0
hypre,hypre,openblas,2.23.0,0.2.17,1.0
hypre,hypre,openblas,develop,0.2.17,1.0638766519823788
hypre,hypre,openblas,2.10.0b,0.2.18,1.0
hypre,hypre,openblas,2.10.1,0.2.18,0.0
hypre,hypre,openblas,2.11.1,0.2.18,0.0
hypre,hypre,openblas,2.11.2,0.2.18,1.098976109215017
hypre,hypre,openblas,2.12.1,0.2.18,1.098976109215017
hypre,hypre,openblas,2.13.0,0.2.18,0.0
hypre,hypre,openblas,2.14.0,0.2.18,1.098976109215017
hypre,hypre,openblas,2.15.0,0.2.18,0.0
hypre,hypre,openblas,2.15.1,0.2.18,0.0
hypre,hypre,openblas,2.16.0,0.2.18,1.0
hypre,hypre,openblas,2.17.0,0.2.18,0.0
hypre,hypre,openblas,2.18.0,0.2.18,0.0
hypre,hypre,openblas,2.18.1,0.2.18,1.0638766519823788
hypre,hypre,openblas,2.18.2,0.2.18,0.0
hypre,hypre,openblas,2.19.0,0.2.18,0.0
hypre,hypre,openblas,2.20.0,0.2.18,1.098976109215017
hypre,hypre,openblas,2.21.0,0.2.18,0.0
hypre,hypre,openblas,2.22.0,0.2.18,0.0
hypre,hypre,openblas,2.22.1,0.2.18,0.0
hypre,hypre,openblas,2.23.0,0.2.18,1.0
hypre,hypre,openblas,develop,0.2.18,0.0
hypre,hypre,openblas,2.10.0b,0.2.19,0.0
hypre,hypre,openblas,2.10.1,0.2.19,1.0
hypre,hypre,openblas,2.11.1,0.2.19,0.0
hypre,hypre,openblas,2.11.2,0.2.19,0.0
hypre,hypre,openblas,2.12.1,0.2.19,0.0
hypre,hypre,openblas,2.13.0,0.2.19,1.0
hypre,hypre,openblas,2.14.0,0.2.19,1.0
hypre,hypre,openblas,2.15.0,0.2.19,0.0
hypre,hypre,openblas,2.15.1,0.2.19,1.098976109215017
hypre,hypre,openblas,2.16.0,0.2.19,1.0
hypre,hypre,openblas,2.17.0,0.2.19,0.0
hypre,hypre,openblas,2.18.0,0.2.19,1.0
hypre,hypre,openblas,2.18.1,0.2.19,1.098976109215017
hypre,hypre,openblas,2.18.2,0.2.19,0.0
hypre,hypre,openblas,2.19.0,0.2.19,1.098976109215017
hypre,hypre,openblas,2.20.0,0.2.19,1.0
hypre,hypre,openblas,2.21.0,0.2.19,0.0
hypre,hypre,openblas,2.22.0,0.2.19,0.0
hypre,hypre,openblas,2.22.1,0.2.19,0.0
hypre,hypre,openblas,2.23.0,0.2.19,1.0
hypre,hypre,openblas,develop,0.2.19,0.0
hypre,hypre,openblas,2.10.0b,0.2.20,0.0
hypre,hypre,openblas,2.10.1,0.2.20,0.0
hypre,hypre,openblas,2.11.1,0.2.20,0.9173789173789175
hypre,hypre,openblas,2.11.2,0.2.20,0.0
hypre,hypre,openblas,2.12.1,0.2.20,0.0
hypre,hypre,openblas,2.13.0,0.2.20,1.0638766519823788
hypre,hypre,openblas,2.14.0,0.2.20,0.0
hypre,hypre,openblas,2.15.0,0.2.20,0.0
hypre,hypre,openblas,2.15.1,0.2.20,1.0
hypre,hypre,openblas,2.16.0,0.2.20,1.0
hypre,hypre,openblas,2.17.0,0.2.20,1.0
hypre,hypre,openblas,2.18.0,0.2.20,0.0
hypre,hypre,openblas,2.18.1,0.2.20,1.0
hypre,hypre,openblas,2.18.2,0.2.20,1.0
hypre,hypre,openblas,2.19.0,0.2.20,1.0
hypre,hypre,openblas,2.20.0,0.2.20,0.0
hypre,hypre,openblas,2.21.0,0.2.20,1.0
hypre,hypre,openblas,2.22.0,0.2.20,1.0
hypre,hypre,openblas,2.22.1,0.2.20,1.0
hypre,hypre,openblas,2.23.0,0.2.20,0.0
hypre,hypre,openblas,develop,0.2.20,0.0
hypre,hypre,openblas,2.10.0b,0.3.0,1.098976109215017
hypre,hypre,openblas,2.10.1,0.3.0,0.0
hypre,hypre,openblas,2.11.1,0.3.0,1.0
hypre,hypre,openblas,2.11.2,0.3.0,0.0
hypre,hypre,openblas,2.12.1,0.3.0,0.0
hypre,hypre,openblas,2.13.0,0.3.0,0.0
hypre,hypre,openblas,2.14.0,0.3.0,0.0
hypre,hypre,openblas,2.15.0,0.3.0,1.098976109215017
hypre,hypre,openblas,2.15.1,0.3.0,0.0
hypre,hypre,openblas,2.16.0,0.3.0,1.0
hypre,hypre,openblas,2.17.0,0.3.0,0.0
hypre,hypre,openblas,2.18.0,0.3.0,1.0
hypre,hypre,openblas,2.18.1,0.3.0,0.0
hypre,hypre,openblas,2.18.2,0.3.0,0.0
hypre,hypre,openblas,2.19.0,0.3.0,0.0
hypre,hypre,openblas,2.20.0,0.3.0,0.0
hypre,hypre,openblas,2.21.0,0.3.0,0.0
hypre,hypre,openblas,2.22.0,0.3.0,1.0
hypre,hypre,openblas,2.22.1,0.3.0,0.0
hypre,hypre,openblas,2.23.0,0.3.0,1.0
hypre,hypre,openblas,develop,0.3.0,0.0
hypre,hypre,openblas,2.10.0b,0.3.1,0.0
hypre,hypre,openblas,2.10.1,0.3.1,0.0
hypre,hypre,openblas,2.11.1,0.3.1,0.0
hypre,hypre,openblas,2.11.2,0.3.1,1.1364705882352941
hypre,hypre,openblas,2.12.1,0.3.1,1.0
hypre,hypre,openblas,2.13.0,0.3.1,1.098976109215017
hypre,hypre,openblas,2.14.0,0.3.1,0.0
hypre,hypre,openblas,2.15.0,0.3.1,0.8473684210526315
hypre,hypre,openblas,2.15.1,0.3.1,0.0
hypre,hypre,openblas,2.16.0,0.3.1,0.8473684210526315
hypre,hypre,openblas,2.17.0,0.3.1,0.0
hypre,hypre,openblas,2.18.0,0.3.1,0.8473684210526315
hypre,hypre,openblas,2.18.1,0.3.1,0.0
hypre,hypre,openblas,2.18.2,0.3.1,1.0
hypre,hypre,openblas,2.19.0,0.3.1,0.0
hypre,hypre,openblas,2.20.0,0.3.1,0.0
hypre,hypre,openblas,2.21.0,0.3.1,0.8473684210526315
hypre,hypre,openblas,2.22.0,0.3.1,0.0
hypre,hypre,openblas,2.22.1,0.3.1,0.0
hypre,hypre,openblas,2.23.0,0.3.1,0.8473684210526315
hypre,hypre,openblas,develop,0.3.1,1.0
hypre,hypre,openblas,2.10.0b,0.3.10,0.0
hypre,hypre,openblas,2.10.1,0.3.10,1.0
hypre,hypre,openblas,2.11.1,0.3.10,0.0
hypre,hypre,openblas,2.11.2,0.3.10,0.7351598173515984
hypre,hypre,openblas,2.12.1,0.3.10,0.0
hypre,hypre,openblas,2.13.0,0.3.10,0.0
hypre,hypre,openblas,2.14.0,0.3.10,0.0
hypre,hypre,openblas,2.15.0,0.3.10,0.0
hypre,hypre,openblas,2.15.1,0.3.10,0.0
hypre,hypre,openblas,2.16.0,0.3.10,0.0
hypre,hypre,openblas,2.17.0,0.3.10,0.0
hypre,hypre,openblas,2.18.0,0.3.10,0.8473684210526315
hypre,hypre,openblas,2.18.1,0.3.10,1.0
hypre,hypre,openblas,2.18.2,0.3.10,0.0
hypre,hypre,openblas,2.19.0,0.3.10,0.0
hypre,hypre,openblas,2.20.0,0.3.10,1.098976109215017
hypre,hypre,openblas,2.21.0,0.3.10,0.8473684210526315
hypre,hypre,openblas,2.22.0,0.3.10,0.8473684210526315
hypre,hypre,openblas,2.22.1,0.3.10,0.0
hypre,hypre,openblas,2.23.0,0.3.10,0.0
hypre,hypre,openblas,develop,0.3.10,0.0
hypre,hypre,openblas,2.10.0b,0.3.11,0.0
hypre,hypre,openblas,2.10.1,0.3.11,1.0
hypre,hypre,openblas,2.11.1,0.3.11,0.0
hypre,hypre,openblas,2.11.2,0.3.11,1.0
hypre,hypre,openblas,2.12.1,0.3.11,0.0
hypre,hypre,openblas,2.13.0,0.3.11,0.8473684210526315
hypre,hypre,openblas,2.14.0,0.3.11,1.0471544715447154
hypre,hypre,openblas,2.15.0,0.3.11,0.7351598173515984
hypre,hypre,openblas,2.15.1,0.3.11,0.0
hypre,hypre,openblas,2.16.0,0.3.11,0.7351598173515984
hypre,hypre,openblas,2.17.0,0.3.11,0.0
hypre,hypre,openblas,2.18.0,0.3.11,0.0
hypre,hypre,openblas,2.18.1,0.3.11,1.0
hypre,hypre,openblas,2.18.2,0.3.11,0.8473684210526315
hypre,hypre,openblas,2.19.0,0.3.11,0.0
hypre,hypre,openblas,2.20.0,0.3.11,1.0
hypre,hypre,openblas,2.21.0,0.3.11,1.0
hypre,hypre,openblas,2.22.0,0.3.11,1.0
hypre,hypre,openblas,2.22.1,0.3.11,1.0
hypre,hypre,openblas,2.23.0,0.3.11,0.7351598173515984
hypre,hypre,openblas,develop,0.3.11,0.8473684210526315
hypre,hypre,openblas,2.10.0b,0.3.12,0.0
hypre,hypre,openblas,2.10.1,0.3.12,0.0
hypre,hypre,openblas,2.11.1,0.3.12,0.0
hypre,hypre,openblas,2.11.2,0.3.12,1.0638766519823788
hypre,hypre,openblas,2.12.1,0.3.12,0.0
hypre,hypre,openblas,2.13.0,0.3.12,0.0
hypre,hypre,openblas,2.14.0,0.3.12,0.0
hypre,hypre,openblas,2.15.0,0.3.12,0.0
hypre,hypre,openblas,2.15.1,0.3.12,1.0
hypre,hypre,openblas,2.16.0,0.3.12,0.0
hypre,hypre,openblas,2.17.0,0.3.12,0.0
hypre,hypre,openblas,2.18.0,0.3.12,0.0
hypre,hypre,openblas,2.18.1,0.3.12,1.0
hypre,hypre,openblas,2.18.2,0.3.12,0.0
hypre,hypre,openblas,2.19.0,0.3.12,1.0638766519823788
hypre,hypre,openblas,2.20.0,0.3.12,0.0
hypre,hypre,openblas,2.21.0,0.3.12,0.0
hypre,hypre,openblas,2.22.0,0.3.12,0.0
hypre,hypre,openblas,2.22.1,0.3.12,1.0
hypre,hypre,openblas,2.23.0,0.3.12,0.9433593749999999
hypre,hypre,openblas,develop,0.3.12,0.0
hypre,hypre,openblas,2.10.0b,0.3.13,0.8473684210526315
hypre,hypre,openblas,2.10.1,0.3.13,0.0
hypre,hypre,openblas,2.11.1,0.3.13,0.8473684210526315
hypre,hypre,openblas,2.11.2,0.3.13,0.0
